__src_id,__dst_id,type
"http://www.bigdata4analytics.com/knowledge.html","keyword/Trusted Advisor","hasKeyword"
"http://www.bigdata4analytics.com/knowledge.html","keyword/Events","hasKeyword"
"http://www.ngdata.com/site/blog.html","keyword/banking","hasKeyword"
"http://www.ngdata.com/site/blog.html","keyword/banking survey","hasKeyword"
"http://www.ngdata.com/site/blog.html","keyword/infographic on banking customer relationships","hasKeyword"
"http://www.ngdata.com/site/blog.html","keyword/null","hasKeyword"
"http://www.ngdata.com/site/blog.html","keyword/ngdata","hasKeyword"
"http://www.ngdata.com/site/blog.html","keyword/big data solutions","hasKeyword"
"http://www.ngdata.com/site/blog.html","keyword/big data and banking","hasKeyword"
"http://www.linkedin.com/company/torry-harris-business-solutions","keyword/Agile Development","hasKeyword"
"http://www.linkedin.com/company/superganadero","keyword/software for pig farms","hasKeyword"
"http://www.linkedin.com/company/superganadero","keyword/pig farming","hasKeyword"
"http://www.niche-skills.com","keyword/appengine","hasKeyword"
"http://www.linkedin.com/company/1190934","keyword/Digital advertising","hasKeyword"
"http://www.linkedin.com/company/1190934","keyword/Creative solution","hasKeyword"
"http://www.linkedin.com/company/1190934","keyword/Display banner","hasKeyword"
"http://www.linkedin.com/company/1190934","keyword/Rich media banner","hasKeyword"
"http://www.linkedin.com/company/1221702","keyword/big data solutions","hasKeyword"
"http://www.linkedin.com/company/1221702","keyword/Hadoop","hasKeyword"
"http://dattch.com/dattch-life/","keyword/lesbian","hasKeyword"
"http://dattch.com/dattch-life/","keyword/lesbian bar","hasKeyword"
"http://www.linkedin.com/company/splice-machine","keyword/Hadoop","hasKeyword"
"http://www.linkedin.com/company/3646332","keyword/data analytics","hasKeyword"
"http://www.linkedin.com/company/3646332","keyword/Scorecard development","hasKeyword"
"http://www.linkedin.com/company/0xdata","keyword/Hadoop","hasKeyword"
"http://www.linkedin.com/company/0xdata","keyword/Math","hasKeyword"
"http://www.linkedin.com/company/0xdata","keyword/R","hasKeyword"
"http://www.linkedin.com/company/0xdata","keyword/Clustering","hasKeyword"
"http://www.linkedin.com/company/7segments","keyword/Data mining","hasKeyword"
"http://www.linkedin.com/company/7segments","keyword/Analytical CRM","hasKeyword"
"organization/logicnext-softwares-and-services","category/publishing/5c362e082d00f3b4ca60584bfcc4e72f","hasCategory"
"organization/lumendata","http://www.facebook.com/pages/LumenData/426689927390650","hasWebsite"
"organization/lumendata","category/big data/c33728a5de33d0da7bce0e3c4383bc99","hasCategory"
"organization/mnubo-inc","category/cloud computing/7866a1c021ec241cc2a6d263a6ef49dd","hasCategory"
"organization/mnubo-inc","category/big data/c33728a5de33d0da7bce0e3c4383bc99","hasCategory"
"organization/mnubo-inc","person/jean-christophe-cimino","hasTeamMember"
"organization/mnubo-inc","person/jean-christophe-cimino","hasFounder"
"organization/natero","person/jeff-raice","hasTeamMember"
"organization/natero","http://natero.com","hasWebsite"
"organization/newsjelly","http://newsjel.ly","hasWebsite"
"organization/next-points","category/big data/c33728a5de33d0da7bce0e3c4383bc99","hasCategory"
"organization/nextcode-health","funding-round/f08e025345a3cf7178449bb395d2c5b5","hasFundingRound"
"organization/nextcode-health","QWRkcmVzc251bGxudWxsbnVsbDAyMTQyQ2FtYnJpZGdl","hasOffice"
"organization/nextcode-health","QWRkcmVzc251bGxudWxsbnVsbDAyMTQyQ2FtYnJpZGdl","hasHeadquarter"
"organization/airenvy","person/daniel-palumbo","hasTeamMember"
"organization/airenvy","person/samantha-meis","hasFounder"
"organization/airenvy","category/real estate/a326e225acb8f9c0abfe609a82b71965","hasCategory"
"organization/alpine-data-labs","person/tim-guleri","hasBoardMemberAndAdvisor"
"organization/ampulet","category/big data/c33728a5de33d0da7bce0e3c4383bc99","hasCategory"
"organization/aster-data-systems","http://twitter.com/asterdata","hasWebsite"
"organization/aster-data-systems","person/dheeraj-pandey","hasTeamMember"
"organization/aster-data-systems","category/databases/7c5bc9757eb6dbc1f4e77a7867592760","hasCategory"
"organization/aster-data-systems","http://www.facebook.com/Teradata","hasWebsite"
"organization/aster-data-systems","funding-round/13dc5b7c6776b822f334dfb0f37de75e","hasFundingRound"
"organization/aster-data-systems","person/mayank-bawa","hasTeamMember"
"organization/aster-data-systems","person/mayank-bawa","hasFounder"
"organization/aware-2","category/big data/c33728a5de33d0da7bce0e3c4383bc99","hasCategory"
"organization/basen","QWRkcmVzc1dlc3QgY29hc3Qgb2ZmaWNlbnVsbG51bGw5NDA4NVN1bm55dmFsZQ==","hasOffice"
"organization/basen","https://www.basen.net/%23/page?name=CorporateBlog2014&source=wiki","hasWebsite"
"organization/basen","category/big data/c33728a5de33d0da7bce0e3c4383bc99","hasCategory"
"organization/belladati","http://www.facebook.com/belladati","hasWebsite"
"organization/belladati","http://www.linkedin.com/company/belladati","hasWebsite"
"organization/belladati","person/lubomir-micko","hasTeamMember"
"organization/belladati","category/big data/c33728a5de33d0da7bce0e3c4383bc99","hasCategory"
"organization/bg-stores","http://twitter.com/bgstores","hasWebsite"
"organization/big-data-companies","category/big data/c33728a5de33d0da7bce0e3c4383bc99","hasCategory"
"organization/bigdata-startups-com","category/big data/c33728a5de33d0da7bce0e3c4383bc99","hasCategory"
"organization/bigdata-startups-com","QWRkcmVzc0hRbnVsbG51bGwyNTExIEFMRGVuIEhhYWc=","hasOffice"
"organization/bigdata-startups-com","http://www.bigdata-startups.com","hasWebsite"
"organization/bigdata-startups-com","QWRkcmVzc0hRbnVsbG51bGwyNTExIEFMRGVuIEhhYWc=","hasHeadquarter"
"organization/bigdata-startups-com","image/upload/v1397180406/56359c2b51d4cf49756e374377c86795.jpg","hasPrimaryImage"
"organization/bigdata-startups-com","category/advice/c9461eef9ba2cb920d052d2d5f85141c","hasCategory"
"organization/bigdata-startups-com","QWRkcmVzc0hRbnVsbG51bGwyNTExIEFMRGVuIEhhYWc=","hasHeadquarter"
"organization/bina-technologies","http://www.binatechnologies.com","hasWebsite"
"organization/bina-technologies","person/wing-wong","hasFounder"
"organization/bityota","http://twitter.com/bityota","hasWebsite"
"organization/bityota","category/big data/c33728a5de33d0da7bce0e3c4383bc99","hasCategory"
"organization/bityota","funding-round/0507bc11b6d78aaad9dc9bae1836e3be","hasFundingRound"
"organization/boomtown-accelerator-4","QWRkcmVzc0hRbnVsbG51bGw4MDMwM0JvdWxkZXI=","hasHeadquarter"
"organization/boomtown-accelerator-4","QWRkcmVzc0hRbnVsbG51bGw4MDMwM0JvdWxkZXI=","hasOffice"
"organization/boomtown-accelerator-4","image/upload/v1406024418/brj4ia9jnybnrbgmaivp.png","hasPrimaryImage"
"organization/burt","category/big data/c33728a5de33d0da7bce0e3c4383bc99","hasCategory"
"organization/burt","http://blog.burtcorp.com","hasWebsite"
"organization/burt","http://www.burtcorp.com","hasWebsite"
"organization/coldlight-solutions","funding-round/d9b5fbe52c44cc6c447186ee5a5d67a0","hasFundingRound"
"organization/coldlight-solutions","category/cloud computing/7866a1c021ec241cc2a6d263a6ef49dd","hasCategory"
"organization/coldlight-solutions","QWRkcmVzc0hlYWRxdWFydGVyc251bGxudWxsMTkwODdXYXluZQ==","hasHeadquarter"
"organization/coldlight-solutions","QWRkcmVzc0hlYWRxdWFydGVyc251bGxudWxsMTkwODdXYXluZQ==","hasOffice"
"organization/coldlight-solutions","QWRkcmVzc0hlYWRxdWFydGVyc251bGxudWxsMTkwODdXYXluZQ==","hasHeadquarter"
"organization/coldlight-solutions","person/ryan-caplan","hasTeamMember"
"organization/contactive","https://play.google.com/store/apps/details?id=com.contactive","hasWebsite"
"organization/contactive","http://twitter.com/contactive","hasWebsite"
"organization/contactive","category/big data/c33728a5de33d0da7bce0e3c4383bc99","hasCategory"
"organization/contactive","http://www.facebook.com/contactiveapp","hasWebsite"
"organization/continuum-analytics","http://twitter.com/ContinuumIO","hasWebsite"
"organization/crayon-data-pte-ltd","http://www.linkedin.com/company/crayon-data","hasWebsite"
"organization/crayon-data-pte-ltd","category/big data/c33728a5de33d0da7bce0e3c4383bc99","hasCategory"
"organization/crayon-data-pte-ltd","funding-round/0d076997bc75542acc4a9a5cbf195462","hasFundingRound"
"organization/crayon-data-pte-ltd","http://www.plus.google.com/+CrayonData1","hasWebsite"
"organization/crayon-data-pte-ltd","QWRkcmVzc0NoZW5uYWludWxsbnVsbDYwMDExM0NoZW5uYWk=","hasOffice"
"organization/data-virtuality","image/upload/v1413571522/uapofsxnsn93zivydbhv.png","hasPrimaryImage"
"organization/datameer","person/matt-murphy","hasBoardMemberAndAdvisor"
"organization/datameer","person/ellen-pao","hasBoardMemberAndAdvisor"
"organization/datameer","category/big data/c33728a5de33d0da7bce0e3c4383bc99","hasCategory"
"organization/datameer","person/kimberly-martin-2","hasTeamMember"
"organization/datameer","http://twitter.com/datameer","hasWebsite"
"organization/datameer","person/frank-henze","hasTeamMember"
"organization/datameer","person/azita-martin","hasTeamMember"
"organization/datameer","person/ellen-pao","hasBoardMemberAndAdvisor"
"organization/datameer","QWRkcmVzc0hlYWRxdWFydGVyc251bGxudWxsOTQ0MDNTYW4gTWF0ZW8=","hasOffice"
"organization/dataperx-global","category/big data/c33728a5de33d0da7bce0e3c4383bc99","hasCategory"
"organization/dataperx-global","http://dataperx.com/blog","hasWebsite"
"organization/dataperx-global","http://dataperx.com","hasWebsite"
"organization/datayes","category/cloud computing/7866a1c021ec241cc2a6d263a6ef49dd","hasCategory"
"organization/datayes","http://www.datayes.com/#/about/en","hasWebsite"
"organization/datayes","category/big data/c33728a5de33d0da7bce0e3c4383bc99","hasCategory"
"organization/dattch","category/online dating/4384aed06c9cb2a16309e85fe3c8f3d6","hasCategory"
"organization/nubimetrics","image/upload/v1399613622/xyygr20j6ixbl3iajnas.png","hasPrimaryImage"
"organization/nubimetrics","http://twitter.com/nubimetrics","hasWebsite"
"organization/opera-solutions","funding-round/4b2b6af4b556f4d8d51e107ce7bb3885","hasFundingRound"
"organization/opera-solutions","http://www.linkedin.com/company/opera-solutions","hasWebsite"
"organization/pathsight","image/upload/v1397184351/7a6ed0ff547b2fb18431b1ebf905004c.png","hasPrimaryImage"
"organization/pathsight","category/big data/c33728a5de33d0da7bce0e3c4383bc99","hasCategory"
"organization/pathsight","http://twitter.com/PathSight","hasWebsite"
"organization/platfora","person/mike-asher","hasTeamMember"
"organization/platfora","person/viviana-faga","hasTeamMember"
"organization/platfora","person/shea-kelly","hasTeamMember"
"organization/platfora","person/roger-lee","hasBoardMemberAndAdvisor"
"organization/polygen-inc","category/clean technology/a65417a50cce51cecefc20a5043d87ab","hasCategory"
"organization/polygen-inc","image/upload/v1414923064/i1ipfnjuspy4sbrb9jxa.png","hasPrimaryImage"
"organization/pragsis-bidoop","http://plus.google.com/112923303246772773186","hasWebsite"
"organization/pragsis-bidoop","http://www.bidoop.es","hasWebsite"
"organization/qatestingonlinetraining-com-2","http://www.qatestingonlinetraining.com/","hasWebsite"
"organization/qurater","https://angel.co/qurater","hasWebsite"
"organization/qurater","person/rakshit-daga-2","hasTeamMember"
"organization/revit-services-outsourcing","http://plus.google.com/u/0/116959107739750594996","hasWebsite"
"organization/ebrandvalue","http://www.ebrandvalue.com","hasWebsite"
"organization/evoapp","category/customer service/fb98376c283a7d36fd3e65d036d7ef2a","hasCategory"
"organization/evoapp","person/joe-davy","hasFounder"
"organization/evoapp","http://twitter.com/evoapp","hasWebsite"
"organization/exabeam","person/nir-polak","hasTeamMember"
"organization/exabeam","category/information technology/dbca89faf0835438b4add3fdeceb78e7","hasCategory"
"organization/exabeam","QWRkcmVzc0hlYWRxdWFydGVyc251bGxudWxsOTQ0MDNTYW4gTWF0ZW8=","hasOffice"
"organization/exabeam","QWRkcmVzc0hlYWRxdWFydGVyc251bGxudWxsOTQ0MDNTYW4gTWF0ZW8=","hasHeadquarter"
"organization/exabeam","person/matthew-howard","hasBoardMemberAndAdvisor"
"organization/exabeam","person/matthew-howard","hasBoardMemberAndAdvisor"
"organization/exabeam","http://www.linkedin.com/company/exabeam-inc-","hasWebsite"
"organization/flytxt","person/boby-eranimose","hasTeamMember"
"organization/fortscale","http://www.linkedin.com/company/fortscale","hasWebsite"
"organization/fortscale","person/idan-tendler","hasFounder"
"organization/fortscale","person/guy-mordecai","hasTeamMember"
"organization/fortscale","funding-round/42a68970ea86043b4213fe64f0c79a68","hasFundingRound"
"organization/fortscale","http://twitter.com/fortscale","hasWebsite"
"organization/fortscale","category/big data/c33728a5de33d0da7bce0e3c4383bc99","hasCategory"
"organization/graphlab","person/joseph-gonzalez-2","hasFounder"
"organization/graphlab","person/joseph-gonzalez-2","hasTeamMember"
"organization/graphlab","QWRkcmVzc0hlYWRxdWFydGVyc251bGxudWxsOTgxMDNTZWF0dGxl","hasOffice"
"organization/graphlab","http://graphlab.com/","hasWebsite"
"organization/grepdata","person/viral-bajaria","hasFounder"
"organization/guavas","funding-round/a64ddfeb200202012001589f6b202a13","hasFundingRound"
"organization/guavus","funding-round/de19d81c5bc4679e2d39e422aac7d3e3","hasFundingRound"
"organization/huckabuy-com","person/samantha-radocchia","hasTeamMember"
"organization/incubio","category/incubators/99dcb039c672885e6290e0c72667e1f0","hasCategory"
"organization/knewron","http://www.pinterest.com/knewron","hasWebsite"
"organization/knewron","category/android/3f49498d20fe408cce0c5425ee885d74","hasCategory"
"organization/knewron","category/big data/c33728a5de33d0da7bce0e3c4383bc99","hasCategory"
"organization/knewron","category/cloud computing/7866a1c021ec241cc2a6d263a6ef49dd","hasCategory"
"organization/rubikloud","category/big data/c33728a5de33d0da7bce0e3c4383bc99","hasCategory"
"organization/rubikloud","http://blog.rubikloud.com","hasWebsite"
"organization/rubikloud","http://twitter.com/rubikloud","hasWebsite"
"organization/social-honey","person/alex-muller-2","hasFounder"
"organization/social-honey","person/alex-muller-2","hasTeamMember"
"organization/solutionpath-limited","category/big data/c33728a5de33d0da7bce0e3c4383bc99","hasCategory"
"organization/spaziodati","person/andrea-di-benedetto","hasFounder"
"organization/spaziodati","category/text analytics/e7acbc9932c74c8809ed8fae63eb2559","hasCategory"
"organization/spaziodati","funding-round/c1c4816d3daaefa93e44b19b14cb24bf","hasFundingRound"
"organization/spaziodati","person/davide-setti","hasTeamMember"
"organization/spaziodati","category/big data/c33728a5de33d0da7bce0e3c4383bc99","hasCategory"
"organization/spaziodati","person/mattia-larentis","hasTeamMember"
"organization/sybaris-analytics","category/big data/c33728a5de33d0da7bce0e3c4383bc99","hasCategory"
"organization/sybaris-analytics","category/databases/7c5bc9757eb6dbc1f4e77a7867592760","hasCategory"
"organization/think-big-analytics","category/big data/c33728a5de33d0da7bce0e3c4383bc99","hasCategory"
"organization/treparel-com","category/visualization/4cf41a77ecd7536b2576310e9c8d8ed8","hasCategory"
"organization/treparel-com","person/dr-anton-heijs","hasFounder"
"organization/treparel-com","person/dr-anton-heijs","hasTeamMember"
"organization/trudera","http://trudera.com","hasWebsite"
"organization/trudera","category/big data/c33728a5de33d0da7bce0e3c4383bc99","hasCategory"
"organization/trufa","QWRkcmVzc1RSVUZBIEdtYkhudWxsbnVsbDY5MTIxSGVpZGVsYmVyZw==","hasOffice"
"organization/trufa","funding-round/40464e1ade894dd2d56dec3e8e088c4f","hasFundingRound"
"organization/trufa","QWRkcmVzc1RSVUZBIEdtYkhudWxsbnVsbDY5MTIxSGVpZGVsYmVyZw==","hasHeadquarter"
"organization/twelvefoldmedia","funding-round/469aab23dc795a2ac46c14f8934353a4","hasFundingRound"
"organization/twelvefoldmedia","funding-round/543a2becd42be3b2c697855872db4419","hasFundingRound"
"organization/twelvefoldmedia","http://twitter.com/TwelvefoldMedia","hasWebsite"
"organization/twelvefoldmedia","funding-round/b2ef6e8e09035224d057e1747a9359ab","hasFundingRound"
"organization/twelvefoldmedia","funding-round/780d5616188f793359d3d85b521d1a15","hasFundingRound"
"organization/ubik","http://twitter.com/ubikis","hasWebsite"
"organization/zettics","funding-round/7b0f6204f37b595374c3980039b3562f","hasFundingRound"
"organization/zettics","person/liping-fan","hasBoardMemberAndAdvisor"
"organization/zettics","funding-round/d3d8c16236483a1e2b42db6a6bf21700","hasFundingRound"
"organization/zettics","QWRkcmVzc0NvcnBvcmF0ZSBIZWFkcXVhcnRlcnNudWxsbnVsbDAxNzQyQ29uY29yZA==","hasOffice"
"organization/zettics","QWRkcmVzc0NvcnBvcmF0ZSBIZWFkcXVhcnRlcnNudWxsbnVsbDAxNzQyQ29uY29yZA==","hasHeadquarter"
"organization/zettics","person/michael-libes","hasFounder"
"location/distrito-federal/5a2261c329739785a4bb8a64e7562b47","location/argentina/cb42416cf6b32f47f5bd46fed057cd0a","locatedIn"
"location/victoria/2c625173255062796d87817b2d619bab","location/australia/973b2306d32e3a70263ef1de1e0068f6","locatedIn"
"location/distrito-federal/5a2261c329739785a4bb8a64e7562b47","location/argentina/cb42416cf6b32f47f5bd46fed057cd0a","locatedIn"
"location/victoria/2c625173255062796d87817b2d619bab","location/australia/973b2306d32e3a70263ef1de1e0068f6","locatedIn"
"location/omaha/2d17430008dd6f6951c7da55da7f6e17","location/nebraska/647a9605be6c1c44f95f57764c1cd3ef","locatedIn"
"location/distrito-federal/5a2261c329739785a4bb8a64e7562b47","location/argentina/cb42416cf6b32f47f5bd46fed057cd0a","locatedIn"
"location/victoria/2c625173255062796d87817b2d619bab","location/australia/973b2306d32e3a70263ef1de1e0068f6","locatedIn"
"organization/datayes","location/shanghai/101bb0896778e216d81e39e51397d864","locatedIn"
"organization/burt","location/gothenburg/498118ab308b18c2a6b9167b95151bf1","locatedIn"
"organization/treparel-com","location/delft/f46a54c4709dfb0da2d6a354c7b72ef9","locatedIn"
"organization/basen","location/helsinki/f1d17e2b751624dab4dc9eb292782102","locatedIn"
"organization/savage-io","location/batavia/ad7082d2dd1c6799af434c1f8d4a73a5","locatedIn"
"location/victoria/2c625173255062796d87817b2d619bab","location/australia/973b2306d32e3a70263ef1de1e0068f6","locatedIn"
"category/Customer Service","keyword/customer","isRelatedToKeyword"
"organization/voodoo-ventures","organization/federated-sample","investedIn"
"organization/draper-fisher-jurvetson","organization/servio","investedIn"
"organization/draper-fisher-jurvetson","organization/goto-metrics","investedIn"
"organization/draper-fisher-jurvetson","organization/goto-metrics","investedIn"
"organization/draper-fisher-jurvetson","organization/servio","investedIn"
"organization/fontinalis-partners","organization/sqlstream","investedIn"
"http://www.hexanika.com","keyword/analytics",
"http://www.hexanika.com","keyword/analytics",
"http://www.facebook.com/pages/ThunderCampaign/484646111680430","keyword/Crowdfunding",
"http://www.facebook.com/ikanow","keyword/analytics",
"http://www.facebook.com/ikanow","keyword/analytics",
"https://angel.co/inovance","keyword/analytics",
"https://angel.co/inovance","keyword/team",
"https://angel.co/inovance","keyword/analytics",
"http://www.karmasphere.com","keyword/Analyzer",
"http://www.karmasphere.com","keyword/innovation",
"http://www.facebook.com/pages/Vevanto/395157580591603","keyword/analytics",
"http://blog.contactive.com/","keyword/Universal Caller ID",
"http://www.facebook.com/FluturaSolutions","keyword/analytics",
"http://www.facebook.com/FluturaSolutions","keyword/analytics",
"http://www.sisense.com/blog","keyword/analytics",
"http://www.sisense.com/blog","keyword/analytics",
"http://www.bityota.com/blog/","keyword/analytics",
"http://www.bityota.com/blog/","keyword/analytics",
"http://www.savageio.com","keyword/online",
"http://www.savageio.com","keyword/Storage",
"http://www.savageio.com","keyword/Storage",
"http://www.facebook.com/lumiatahealth","keyword/analytics",
"http://www.facebook.com/lumiatahealth","keyword/analytics",
"http://www.facebook.com/pages/Vevanto/395157580591603","keyword/analytics",
"http://twimpact.com","keyword/customer",
"http://www.bigdata4analytics.com/knowledge.html","keyword/application",
"http://www.bigdata4analytics.com/knowledge.html","keyword/application",
"https://angel.co/geostellar","keyword/team",
"http://www.linkedin.com/company/relevvant","keyword/analytics","hasKeyword"
"http://www.typesafe.com","keyword/play framework","hasKeyword"
"http://dattch-app.tumblr.com","keyword/gay","hasKeyword"
"http://www.corduro.com","keyword/[divider]","hasKeyword"
"http://www.corduro.com","keyword/community","hasKeyword"
"http://www.corduro.com","keyword/Credit","hasKeyword"
"http://www.corduro.com","keyword/Social graph","hasKeyword"
"http://www.corduro.com","keyword/Ach","hasKeyword"
"http://www.corduro.com","keyword/Offers","hasKeyword"
"http://www.corduro.com","keyword/Donations","hasKeyword"
"http://www.bidprime.com","keyword/federal","hasKeyword"
"http://www.bidprime.com","keyword/procurement","hasKeyword"
"http://www.datascopeanalytics.com","keyword/analytics","hasKeyword"
"http://wecluster.com","keyword/investor","hasKeyword"
"http://www.flytxt.com","keyword/big data technology","hasKeyword"
"http://www.flytxt.com","keyword/telecom analytics","hasKeyword"
"http://www.karmasphere.com","keyword/Analyzer","hasKeyword"
"http://www.karmasphere.com","keyword/analytics","hasKeyword"
"http://www.gogeo.io/en/index.html","keyword/maps","hasKeyword"
"http://www.cirro.com","keyword/Hadoop business intelligence","hasKeyword"
"http://www.iauro.com","keyword/BigData","hasKeyword"
"http://www.iauro.com","keyword/iot","hasKeyword"
"http://www.linkedin.com/company/2160229","keyword/Application Development","hasKeyword"
"http://www.linkedin.com/company/2160229","keyword/User Experience Design","hasKeyword"
"http://www.pontis.com","keyword/iCLM™","hasKeyword"
"http://www.linkedin.com/company/2714872","keyword/assessment","hasKeyword"
"http://www.linkedin.com/company/2714872","keyword/recruiting","hasKeyword"
"http://www.bigdata4analytics.com/knowledge.html","keyword/transformation","hasKeyword"
"http://www.ngdata.com/site/blog.html","keyword/customer experiences","hasKeyword"
"http://www.ngdata.com/site/blog.html","keyword/big data in banking","hasKeyword"
"http://www.ngdata.com/site/blog.html","keyword/sibos","hasKeyword"
"http://www.linkedin.com/company/torry-harris-business-solutions","keyword/Information Management and Managed Services.","hasKeyword"
"http://www.linkedin.com/company/torry-harris-business-solutions","keyword/Open Source","hasKeyword"
"http://www.smartstory.com/","keyword/SmartPage","hasKeyword"
"http://www.smartstory.com/","keyword/video platform","hasKeyword"
"http://www.niche-skills.com","keyword/application","hasKeyword"
"http://www.niche-skills.com","keyword/recruitment","hasKeyword"
"http://www.niche-skills.com","keyword/hds","hasKeyword"
"http://www.niche-skills.com","keyword/jboss","hasKeyword"
"http://www.linkedin.com/company/1190934","keyword/Online Marketing","hasKeyword"
"http://www.linkedin.com/company/1221702","keyword/analytics","hasKeyword"
"http://www.linkedin.com/company/1221702","keyword/Architecture and Consulting","hasKeyword"
"http://blog.contactive.com/","keyword/contactive","hasKeyword"
"http://blog.contactive.com/","keyword/TEAMCONTACTIVE","hasKeyword"
"http://blog.contactive.com/","keyword/contactive","hasKeyword"
"http://www.linkedin.com/company/sumo-logic","keyword/analytics","hasKeyword"
"http://www.linkedin.com/company/sumo-logic","keyword/DevOps","hasKeyword"
"http://www.linkedin.com/company/0xdata","keyword/Open Source","hasKeyword"
"http://www.linkedin.com/company/0xdata","keyword/analytics","hasKeyword"
"http://www.linkedin.com/company/0xdata","keyword/Distributed","hasKeyword"
"http://bitcalm.com/","keyword/sqlite","hasKeyword"
"http://bitcalm.com/","keyword/debian","hasKeyword"
"http://www.linkedin.com/company/2620761","keyword/Consumer web","hasKeyword"
"organization/logicnext-softwares-and-services","http://www.logicnext.com","hasWebsite"
"organization/logicnext-softwares-and-services","category/mobile health/f2780037132219516393d463f5ef63ab","hasCategory"
"organization/lumiata","person/jamison-feramisco","hasTeamMember"
"organization/lumiata","person/vik-rugoobur","hasTeamMember"
"organization/lumiata","http://twitter.com/Lumiata","hasWebsite"
"organization/moksa-ventures","image/upload/v1397178839/dc0ca8ba36184053a3d5c8f782ba52d1.png","hasPrimaryImage"
"organization/natero","person/garth-goodson","hasTeamMember"
"organization/natero","person/garth-goodson","hasFounder"
"organization/natero","QWRkcmVzc0NvcnBvcmF0ZSBIZWFkcXVhcnRlcnNudWxsbnVsbDk0MDQwTW91bnRhaW4gVmlldw==","hasOffice"
"organization/newsjelly","http://rocketpun.ch/company/newsjelly","hasWebsite"
"organization/nexr","http://rocketpun.ch/company/nexr","hasWebsite"
"organization/next-points","http://www.next-points.com","hasWebsite"
"organization/nextcode-health","http://www.linkedin.com/company/nextcode","hasWebsite"
"organization/nextcode-health","image/upload/v1397189423/993ffa0ba3cce41b0015a17120f43b2e.png","hasPrimaryImage"
"organization/nextcode-health","http://nextcode.com","hasWebsite"
"organization/airenvy","person/sean-conway","hasTeamMember"
"organization/airenvy","person/sean-conway","hasFounder"
"organization/alpine-data-labs","http://www.alpinenow.com","hasWebsite"
"organization/aster-data-systems","http://www.asterdata.com/blog/","hasWebsite"
"organization/aster-data-systems","funding-round/1038834ab221b7f5fb18c3fcba221886","hasFundingRound"
"organization/belladati","funding-round/76716aa89292db16848a4bc1b2dfd9e8","hasFundingRound"
"organization/belladati","image/upload/v1397184341/c94642c65877f9a00bec01751e5df4ae.jpg","hasPrimaryImage"
"organization/belladati","http://www.belladati.com/en/blog","hasWebsite"
"organization/bg-stores","category/e-commerce/275ddcbc27deff4f4e506dc26ebf9570","hasCategory"
"organization/bg-stores","http://www.bgstores.co.uk","hasWebsite"
"organization/big-data-companies","category/events/d4a7bfe659edae17e0431a7415745a0e","hasCategory"
"organization/bigdata-startups-com","category/business services/0bc78d61356033bf55585bff1edfea33","hasCategory"
"organization/bina-technologies","person/mark-j-sutherland","hasTeamMember"
"organization/bina-technologies","person/hanson-li","hasBoardMemberAndAdvisor"
"organization/bina-technologies","person/bobby-yazdani","hasTeamMember"
"organization/bityota","funding-round/575203325247a4b476f12424ced64618","hasFundingRound"
"organization/boomtown-accelerator-4","person/adam-burrows","hasTeamMember"
"organization/burt","person/theo-hultberg","hasTeamMember"
"organization/burt","funding-round/17b6e87ceb65f22b8a62140e75169e1a","hasFundingRound"
"organization/contactive","category/identity/c44d8e501bec7c70c7ffb864d8072fd3","hasCategory"
"organization/continuum-analytics","image/upload/v1397197718/de8de22684dd78e1ff40a04113353017.jpg","hasPrimaryImage"
"organization/crayon-data-pte-ltd","category/data mining/9c453c6c2fe97f99eed3d39d6a05cb3a","hasCategory"
"organization/crayon-data-pte-ltd","funding-round/1f7451ded6e3926ba23d817daac26367","hasFundingRound"
"organization/data-virtuality","QWRkcmVzc251bGxudWxsbnVsbDA0MTA5TGVpcHppZw==","hasOffice"
"organization/data-virtuality","QWRkcmVzc251bGxudWxsbnVsbDA0MTA5TGVpcHppZw==","hasHeadquarter"
"organization/datameer","http://www.datameer.com/blog","hasWebsite"
"organization/datameer","person/stefan-groschupf","hasTeamMember"
"organization/datameer","person/stefan-groschupf","hasFounder"
"organization/datameer","QWRkcmVzc0VuZ2luZWVyaW5nIE9mZmljZW51bGxudWxsbnVsbEhhbGxlIEFuIERlciBTYWFsZQ==","hasOffice"
"organization/datameer","person/tim-miller-6","hasTeamMember"
"organization/datameer","funding-round/297cef8c7e46a9e287aaca2932334123","hasFundingRound"
"organization/datameer","category/data visualization/8c453fd390cc5be323a6cb2944fb05cf","hasCategory"
"organization/datameer","QWRkcmVzc1NhbGVzICYgRW5naW5lZXJpbmdudWxsbnVsbG51bGxOZXcgWW9yaw==","hasOffice"
"organization/datameer","funding-round/5a3fcdab90ee315a656789ec778a6962","hasFundingRound"
"organization/datameer","person/eduardo-rosas","hasTeamMember"
"organization/datayes","QWRkcmVzc09mZmljZW51bGxudWxsOTUxMzRTYW4gSm9zZQ==","hasOffice"
"organization/datayes","image/upload/v1410920631/wkvctxuhbyakzyvjsqie.jpg","hasPrimaryImage"
"organization/dattch","http://www.instagram.com/dattchapp","hasWebsite"
"organization/dattch","funding-round/19cead0b2ea8bd9ba0aa6d21d1172ced","hasFundingRound"
"organization/nubimetrics","funding-round/6382145fc5e02176ab033da21c3a6c3b","hasFundingRound"
"organization/opera-solutions","person/bill-nowacki","hasTeamMember"
"organization/pathsight","http://www.pathsight.com","hasWebsite"
"organization/platfora","person/peter-schlampp","hasTeamMember"
